time,x,y,z
0 days 00:00:00,2.910938701348833,5.0900726,-2.5234885
0 days 00:00:00.010000,3.219790701348833,4.853047,-3.1435869
0 days 00:00:00.020000,3.2916167013488327,4.661511,-3.8522706
0 days 00:00:00.030000,3.303587201348833,4.72376,-3.7588966
0 days 00:00:00.040000,3.389778701348833,5.341464,-3.2225955
0 days 00:00:00.050000,3.2150027013488334,5.9184666,-2.7365725
0 days 00:00:00.060000,2.705037701348834,5.5521536,-3.4620156
0 days 00:00:00.070000,2.9755827013488325,5.365406,-4.1132383
0 days 00:00:00.080000,3.5406137013488337,5.12838,-3.442862
0 days 00:00:00.090000,3.7920047013488336,5.2768207,-3.5649664
0 days 00:00:00.100000,3.511882701348833,5.4180784,-3.6846764
0 days 00:00:00.110000,3.380201701348833,5.590461,-3.145981
0 days 00:00:00.120000,3.648352701348834,5.899313,-3.8498764
0 days 00:00:00.130000,3.619622701348833,5.6910176,-3.6152446
0 days 00:00:00.140000,3.4161147013488335,6.3087215,-3.0621839
0 days 00:00:00.150000,3.777639701348834,5.2624555,-4.3502645
0 days 00:00:00.160000,3.933262701348834,5.837064,-3.8187518
0 days 00:00:00.170000,3.799186701348834,5.707777,-3.8594532
0 days 00:00:00.180000,3.5310367013488335,5.5641246,-3.4261026
0 days 00:00:00.190000,3.380201701348833,5.7149596,-3.1914709
0 days 00:00:00.200000,3.3706247013488326,5.650316,-3.1411927
0 days 00:00:00.210000,2.9947357013488336,5.142745,-3.193865
0 days 00:00:00.220000,2.877419701348833,4.939238,-2.7940333
0 days 00:00:00.230000,2.968399701348833,4.867412,-2.8443117
0 days 00:00:00.240000,3.045013701348834,4.5801077,-3.3087866
0 days 00:00:00.250000,2.9971297013488325,3.7972038,-3.8714242
0 days 00:00:00.260000,2.695460701348834,3.7110126,-2.2936451
0 days 00:00:00.270000,2.338724701348834,4.3526587,-1.553837
0 days 00:00:00.280000,2.020295701348834,3.643975,-1.3215994
0 days 00:00:00.290000,1.9460757013488337,3.3901896,-1.9919758
0 days 00:00:00.300000,1.656376701348833,3.181894,-3.0382419
0 days 00:00:00.310000,1.8191827013488329,3.7445314,-3.5529952
0 days 00:00:00.320000,1.680318701348833,4.271256,-3.8187518
0 days 00:00:00.330000,1.9364987013488335,4.441244,-3.8738184
