time,x,y,z
0 days 00:00:00,3.5573737013488334,7.4962454,-2.5737667
0 days 00:00:00.010000,3.6914487013488326,7.1754227,-2.9951463
0 days 00:00:00.020000,3.9069267013488336,7.3765354,-2.4756045
0 days 00:00:00.030000,3.7369377013488325,6.9958572,-2.9879637
0 days 00:00:00.040000,4.009877701348833,6.4308257,-3.2082303
0 days 00:00:00.050000,4.289998701348834,6.591237,-2.896984
0 days 00:00:00.060000,4.048184701348834,6.5984197,-2.834735
0 days 00:00:00.070000,4.019454701348833,6.6056023,-2.870648
0 days 00:00:00.080000,3.7800337013488328,7.477092,-2.1547816
0 days 00:00:00.090000,3.590891701348834,6.921637,-2.707842
0 days 00:00:00.100000,3.638775701348834,7.1227503,-2.1428106
0 days 00:00:00.110000,3.6794767013488325,6.5577183,-2.9783869
0 days 00:00:00.120000,3.4424517013488334,6.481104,-2.5139117
0 days 00:00:00.130000,3.303587201348833,6.3949127,-2.1404164
0 days 00:00:00.140000,3.274856701348833,6.1076083,-2.5929205
0 days 00:00:00.150000,3.250914701348833,6.143522,-2.5354595
0 days 00:00:00.160000,3.243732701348833,5.781997,-2.4540567
0 days 00:00:00.170000,3.207819701348834,5.4922986,-3.0119057
0 days 00:00:00.180000,3.0905037013488332,5.7245364,-1.9991584
0 days 00:00:00.190000,2.7768637013488338,6.007052,-1.5227122
0 days 00:00:00.200000,2.977975701348834,4.7429137,-2.1643584
0 days 00:00:00.210000,2.946851701348834,5.4324436,-2.123657
0 days 00:00:00.220000,2.618846201348834,4.9200845,-1.8890251
0 days 00:00:00.230000,2.3435127013488337,4.7979803,-1.7549498
0 days 00:00:00.240000,2.348301201348834,4.654328,-2.0039468
0 days 00:00:00.250000,2.125639701348833,4.9224787,-1.6903064
0 days 00:00:00.260000,2.022689701348833,3.775656,-2.4636335
0 days 00:00:00.270000,2.4249157013488336,4.367024,-2.147599
0 days 00:00:00.280000,2.2573217013488343,4.4196963,-2.2768857
0 days 00:00:00.290000,1.725808701348834,4.283227,-1.7549498
0 days 00:00:00.300000,1.646800701348834,4.3861775,-2.2242134
0 days 00:00:00.310000,1.6635592013488338,3.7924154,-1.7908629
0 days 00:00:00.320000,1.2996407013488334,4.4963107,-1.1994951
0 days 00:00:00.330000,1.2373917013488338,4.3957543,-1.0893618
0 days 00:00:00.340000,0.847136701348834,3.6774938,-1.6496049
0 days 00:00:00.350000,0.9213567013488326,2.2409728,-3.004723
0 days 00:00:00.360000,0.37308470134883365,1.8531121,-2.8179753
0 days 00:00:00.370000,0.42336270134883414,3.952827,-2.882619
0 days 00:00:00.380000,0.5837747013488332,4.0557775,-1.055843
0 days 00:00:00.390000,-0.09378529865116647,2.6001031,-0.031124622
0 days 00:00:00.400000,-0.4888278986511665,2.6862943,-1.9536686
0 days 00:00:00.410000,-0.5103756986511669,1.8195933,-1.7405846
0 days 00:00:00.420000,-0.9221782986511666,0.4429273,-2.2984335
0 days 00:00:00.430000,-0.5079812986511669,-0.033518825,-2.0015526
0 days 00:00:00.440000,-0.9724566986511665,1.2952632,-1.6089035
0 days 00:00:00.450000,-1.4058072986511663,2.432509,-2.348712
0 days 00:00:00.460000,-2.514322298651167,2.1978772,0.49559975
0 days 00:00:00.470000,-2.9069716986511667,0.6919243,-1.4748282
0 days 00:00:00.480000,-2.3156039986511665,0.51235914,-1.1348516
