time,x,y,z
0 days 00:00:00,0.57910025,0.1600467,0.02565634
0 days 00:00:00.010000,0.64751714,0.15027285,-0.02565634
0 days 00:00:00.020000,0.5656612,0.14905111,-0.08307768
0 days 00:00:00.030000,0.408058,0.12095132,-0.16126843
0 days 00:00:00.040000,0.13683382,0.08674286,-0.20158553
0 days 00:00:00.050000,-0.07696902,0.028099801,-0.21380283
0 days 00:00:00.060000,-0.05497787,-0.06963864,-0.28588495
0 days 00:00:00.070000,0.14172074,-0.16615535,-0.38728857
0 days 00:00:00.080000,0.25656341250000003,-0.2156354325,-0.4358523575
0 days 00:00:00.090000,0.371406085,-0.265115515,-0.484416145
0 days 00:00:00.100000,0.41538838,-0.30787608,-0.535118
0 days 00:00:00.110000,0.23090707,-0.31398472,-0.5363397
0 days 00:00:00.120000,0.08552113,-0.3200934,-0.5326745
0 days 00:00:00.130000,0.012217305,-0.30543262,-0.535118
0 days 00:00:00.140000,-0.0720821,-0.32253686,-0.5546656
0 days 00:00:00.150000,0.015882496,-0.33964106,-0.58276546
0 days 00:00:00.160000,0.15760323,-0.2883284,-0.5839872
0 days 00:00:00.170000,0.10629055,-0.2321288,-0.57787853
0 days 00:00:00.180000,-0.1435533375,-0.192422555,-0.57757309
0 days 00:00:00.190000,-0.393397225,-0.15271631000000002,-0.57726765
0 days 00:00:00.200000,-0.784351,-0.052534413,-0.5558874
0 days 00:00:00.210000,-0.8723156,0.007330383,-0.5045747
0 days 00:00:00.220000,-0.72204274,0.042760566,-0.43493605
0 days 00:00:00.230000,-0.5670187066666666,0.08701436066666668,-0.39882712555555555
0 days 00:00:00.240000,-0.41199467333333334,0.13126815533333336,-0.36271820111111114
0 days 00:00:00.250000,-0.25697064,0.17552195,-0.32660927666666667
0 days 00:00:00.260000,-0.21013765,0.2932153,-0.24556783
0 days 00:00:00.270000,-0.303600035,0.312763,-0.240070045
0 days 00:00:00.280000,-0.39706242,0.3323107,-0.23457226
0 days 00:00:00.290000,-0.4569272,0.30176744,-0.167377075
0 days 00:00:00.300000,-0.1912008215,0.315511905,-0.0671951765
0 days 00:00:00.310000,0.074525557,0.32925636999999996,0.032986721999999996
0 days 00:00:00.320000,0.2993239713333334,0.34900768,0.07737626466666667
0 days 00:00:00.330000,0.5241223856666667,0.36875898999999995,0.12176580733333334
0 days 00:00:00.340000,0.7489208,0.3885103,0.16615535
0 days 00:00:00.350000,0.59681535,0.5039638399999999,0.18692476
0 days 00:00:00.360000,-0.17959438,0.49602258,0.27000242
0 days 00:00:00.370000,-1.01037115,0.5106833399999999,0.398284135
0 days 00:00:00.380000,-1.035416625,0.535117945,0.5265658475
0 days 00:00:00.390000,-1.0604621,0.55955255,0.65484756
0 days 00:00:00.400000,-0.20036380399999998,0.42821653000000004,0.86009828
0 days 00:00:00.410000,0.32986724,0.6414085,0.97494096
0 days 00:00:00.420000,0.6035349,0.63529986,0.9944886
0 days 00:00:00.430000,0.5681047,0.6493497500000001,1.0476339000000001
0 days 00:00:00.440000,0.5326745,0.66339964,1.1007792
0 days 00:00:00.450000,0.031154130000000002,0.53389625,1.1789699
0 days 00:00:00.460000,-0.18936823,0.53878313,1.2095132
0 days 00:00:00.470000,-0.17104226,0.4813618,1.2241739
0 days 00:00:00.480000,-0.10659598075,0.476474885,1.242194475
0 days 00:00:00.490000,-0.0421497015,0.47158796999999997,1.26021505
0 days 00:00:00.500000,-0.02962696425,0.47708575999999997,1.256855275
0 days 00:00:00.510000,-0.017104227,0.48258355,1.2534955
0 days 00:00:00.520000,0.20769419,0.50335294,1.1911873
0 days 00:00:00.530000,0.32925637,0.480140075,1.25960415
0 days 00:00:00.540000,0.186008468,0.4685336375,1.288925675
0 days 00:00:00.550000,0.042760566,0.4569272,1.3182472
0 days 00:00:00.560000,-0.089186326,0.46303585,1.2669345
0 days 00:00:00.570000,-0.04520403,0.56077427,1.1594223
0 days 00:00:00.580000,0.04642576,0.5363397,1.0323622
0 days 00:00:00.590000,0.24312437,0.4642576,0.86620694
0 days 00:00:00.600000,0.32620203,0.3848451,0.79901177
0 days 00:00:00.610000,0.1472185245,0.30176744,0.74953162
0 days 00:00:00.620000,0.11392636924999999,0.27977629000000004,0.70646563
0 days 00:00:00.630000,0.080634214,0.25778514,0.66339964
0 days 00:00:00.640000,0.2687807,0.3408628,0.6646214
0 days 00:00:00.650000,0.3481932,0.30665436,0.54000485
0 days 00:00:00.660000,0.36285394,0.20769419,0.4166101
0 days 00:00:00.670000,-0.015882496,0.035430185,0.3555236
0 days 00:00:00.680000,-0.3115413,-0.096516706,0.23945917
0 days 00:00:00.690000,-0.27977628,-0.16493362,0.16126843
0 days 00:00:00.700000,-0.10262536,-0.18203785,0.07086037
0 days 00:00:00.710000,0.07696902,-0.119729586,-0.06352998
0 days 00:00:00.720000,0.28588495,-0.05131268,-0.21868975
0 days 00:00:00.730000,0.37507126,-0.039095376,-0.30909783
0 days 00:00:00.740000,0.38973203,0.02687807,-0.26389378
0 days 00:00:00.750000,0.18448131,0.02076942,-0.2724459
0 days 00:00:00.760000,0.02565634,-0.02687807,-0.34697145
0 days 00:00:00.770000,0.0012217305,-0.047647487,-0.33108896
0 days 00:00:00.780000,0.08674286,-0.04886922,-0.3359759
0 days 00:00:00.790000,0.43493605,-0.0012217305,-0.3481932
0 days 00:00:00.800000,0.50946164,0.064751714,-0.24678956
0 days 00:00:00.810000,0.3371976,0.080634214,-0.21013765
0 days 00:00:00.820000,0.15515977,0.10873401,-0.13439035
0 days 00:00:00.830000,-0.111177474,0.112399206,-0.05009095
0 days 00:00:00.840000,-0.18448131,0.09896017,-0.10629055
0 days 00:00:00.850000,-0.047647487,0.096516706,-0.13683382
