time,x,y,z
0 days 00:00:00,3.409045851107738,2.8323407,-1.9608512
0 days 00:00:00.010000,3.0906168511077396,2.5139117,-2.9376855
0 days 00:00:00.020000,3.4258048511077384,2.753332,-2.8898015
0 days 00:00:00.030000,3.691561851107739,3.6846764,-2.1332338
0 days 00:00:00.040000,3.622128851107739,4.110844,-1.8746599
0 days 00:00:00.050000,3.574244851107739,4.187459,-1.7741034
0 days 00:00:00.060000,3.648465851107739,3.9576154,-2.420538
0 days 00:00:00.070000,3.806482851107738,4.0557775,-2.5139117
0 days 00:00:00.080000,3.5359378511077395,3.9145198,-2.9759927
0 days 00:00:00.090000,3.440169851107738,3.4811692,-3.9432502
0 days 00:00:00.100000,3.5287558511077393,4.6519337,-3.1411927
0 days 00:00:00.110000,3.5287558511077393,4.841076,-2.267309
0 days 00:00:00.120000,3.334825351107739,4.783615,-2.2409728
0 days 00:00:00.130000,3.4066513511077385,4.7860093,-2.2816741
0 days 00:00:00.140000,3.385103851107738,4.4220905,-2.5139117
0 days 00:00:00.150000,3.1744138511077384,3.9815574,-3.2369606
0 days 00:00:00.160000,3.4305933511077384,3.5817258,-4.355053
0 days 00:00:00.170000,3.8902808511077396,4.1826706,-3.6487634
0 days 00:00:00.180000,3.7418398511077395,4.721366,-3.6224272
0 days 00:00:00.190000,3.658042851107739,4.4939165,-3.6583402
0 days 00:00:00.200000,3.373132851107739,5.3223104,-2.554613
0 days 00:00:00.210000,3.0235798511077387,4.999093,-2.80361
0 days 00:00:00.220000,3.282152851107739,4.5777135,-2.2242134
0 days 00:00:00.230000,3.421016851107739,5.0158525,-1.2665327
0 days 00:00:00.240000,3.2175098511077387,3.7732618,-3.0430303
0 days 00:00:00.250000,3.325248851107739,3.1268275,-3.181894
0 days 00:00:00.260000,2.6716318511077386,4.1659107,-2.7126305
0 days 00:00:00.270000,2.518402851107739,2.9735985,-3.2752678
0 days 00:00:00.280000,2.7530348511077385,3.6583402,-1.4413095
0 days 00:00:00.290000,2.3795393511077396,4.355053,-0.11971009
0 days 00:00:00.300000,2.235887851107739,3.632004,-0.79487497
