time,x,y,z
0 days 00:00:00,0.15393804,0.065973446,0.14782938
0 days 00:00:00.010000,-0.004886922,0.057421334,0.06352998
0 days 00:00:00.020000,-0.15271631,0.02443461,0.007330383
0 days 00:00:00.030000,-0.25167647,-0.058643065,-0.039095376
0 days 00:00:00.040000,-0.007330383,-0.119729586,-0.13439035
0 days 00:00:00.050000,0.22357668,-0.16615535,-0.2125811
0 days 00:00:00.060000,0.31764993,-0.21013765,-0.22724187
0 days 00:00:00.070000,0.39950588,-0.24678956,-0.27977628
0 days 00:00:00.080000,0.3885103,-0.28099802,-0.3555236
0 days 00:00:00.090000,0.37140608,-0.32253686,-0.39950588
0 days 00:00:00.100000,0.4202753,-0.36041048,-0.4288274
0 days 00:00:00.110000,0.50946164,-0.37140608,-0.44715336
0 days 00:00:00.120000,0.61453044,-0.38606682,-0.47525316
0 days 00:00:00.130000,0.6939429,-0.4166101,-0.5131268
0 days 00:00:00.140000,0.7648033,-0.41172317,-0.5326745
0 days 00:00:00.150000,0.68416905,-0.38240165,-0.5338962
0 days 00:00:00.160000,0.40194935,-0.35430184,-0.54244834
0 days 00:00:00.170000,0.15271631,-0.32986724,-0.52656585
0 days 00:00:00.180000,0.119729586,-0.30176744,-0.5009095
0 days 00:00:00.190000,0.20280726,-0.2932153,-0.48624873
0 days 00:00:00.200000,0.25900686,-0.32498032,-0.46792278
0 days 00:00:00.210000,0.38606682,-0.32986724,-0.42149702
0 days 00:00:00.220000,0.37873647,-0.30909783,-0.34208453
0 days 00:00:00.230000,0.28710666,-0.28588495,-0.2968805
0 days 00:00:00.240000,0.15393804,-0.29443705,-0.30176744
0 days 00:00:00.250000,-0.03176499,-0.3115413,-0.31398472
0 days 00:00:00.260000,-0.13805555,-0.33475417,-0.29565877
0 days 00:00:00.270000,-0.008857546249999987,-0.320398835,-0.2528982075
0 days 00:00:00.280000,0.1203404575,-0.3060435,-0.21013764499999998
0 days 00:00:00.290000,0.59742624,-0.17104226,-0.07819075
0 days 00:00:00.300000,0.57910025,-0.1160644,0.014660766
0 days 00:00:00.310000,0.3933972,-0.039095376,0.080634214
0 days 00:00:00.320000,-0.06719518,-0.010995574,0.10995574
0 days 00:00:00.330000,-0.28588495,-0.021991149,0.095294975
0 days 00:00:00.340000,-0.21380283,-0.02076942,0.08552113
0 days 00:00:00.350000,-0.035430185,-0.014660766,0.096516706
0 days 00:00:00.360000,0.6243043,0.037873644,0.204029
0 days 00:00:00.370000,1.2449434,0.080634214,0.33841935
0 days 00:00:00.380000,1.331991675,0.13041973199999998,0.3918700525
0 days 00:00:00.390000,1.4190399500000002,0.18020524999999998,0.445320755
0 days 00:00:00.400000,0.95417154,0.13805555,0.4569272
0 days 00:00:00.410000,0.59742624,0.14049901,0.42271876
0 days 00:00:00.420000,0.2565634,0.1441642,0.38728857
0 days 00:00:00.430000,0.02321288,0.20647246,0.31764993
0 days 00:00:00.440000,0.08307768,0.29565877,0.312763
0 days 00:00:00.450000,0.37384954,0.34574974,0.3640757
0 days 00:00:00.460000,0.44715336,0.44104472,0.37751472
0 days 00:00:00.470000,-0.22113322,0.4813618,0.34330627
