time,x,y,z
0 days 00:00:00,-0.4569272,-0.05009095,-0.13683382
0 days 00:00:00.010000,-0.34574974,-0.06352998,-0.16249016
0 days 00:00:00.020000,-0.05375614,-0.089186326,-0.23945917
0 days 00:00:00.030000,0.35430184,-0.09773844,-0.31520647
0 days 00:00:00.040000,0.49357912,-0.13072516,-0.312763
0 days 00:00:00.050000,0.35308012,-0.16982053,-0.32253686
0 days 00:00:00.060000,0.07696902,-0.2284636,-0.3640757
0 days 00:00:00.070000,-0.087964594,-0.24801129,-0.43127087
0 days 00:00:00.080000,-0.14172074,-0.24556783,-0.4654793
0 days 00:00:00.090000,-0.043982297,-0.2406809,-0.5045747
0 days 00:00:00.100000,0.30665436,-0.2284636,-0.58032197
0 days 00:00:00.110000,0.5693264,-0.2003638,-0.59498274
0 days 00:00:00.120000,0.4728097,-0.17837265,-0.58276546
0 days 00:00:00.130000,0.10995574,-0.16371189,-0.6010914
0 days 00:00:00.140000,-0.2321288,-0.13927728,-0.6377433
0 days 00:00:00.150000,-0.4447099,-0.10140363,-0.66950834
0 days 00:00:00.160000,-0.39461896,-0.10262536,-0.71959925
0 days 00:00:00.170000,0.073303826,-0.13194689,-0.77579886
0 days 00:00:00.180000,0.53878313,-0.14660765,-0.75991637
0 days 00:00:00.190000,0.7012733,-0.16615535,-0.70738196
0 days 00:00:00.200000,0.7440339,-0.14905111,-0.68294734
0 days 00:00:00.210000,0.46303585,-0.10629055,-0.6426302
0 days 00:00:00.220000,0.06841691,-0.08552113,-0.61575216
0 days 00:00:00.230000,-0.34208453,-0.015882496,-0.6059783
0 days 00:00:00.240000,-0.9651671,0.052534413,-0.56077427
0 days 00:00:00.250000,-1.2400564,0.080634214,-0.5510005
0 days 00:00:00.260000,-0.99204516,0.1441642,-0.57787853
0 days 00:00:00.270000,-0.68294734,0.11484267,-0.535118
0 days 00:00:00.280000,-0.44898595,0.10659598749999999,-0.5064073099999999
0 days 00:00:00.290000,-0.21502456,0.098349305,-0.47769662
0 days 00:00:00.300000,-0.35308012,0.118507855,-0.38606682
0 days 00:00:00.310000,-0.57910025,0.10873401,-0.36041048
0 days 00:00:00.320000,-0.5900958,0.12705997,-0.34574974
0 days 00:00:00.330000,-0.41416663,0.1282817,-0.27855456
0 days 00:00:00.340000,0.10751228,0.12339478,-0.17348573
0 days 00:00:00.350000,0.7293731,0.15393804,-0.058643065
0 days 00:00:00.360000,1.1007792,0.16126843,0.028099801
0 days 00:00:00.370000,1.0629056,0.16371189,0.036651913
0 days 00:00:00.380000,0.81122905,0.15760323,0.010995574
0 days 00:00:00.390000,0.593761,0.15515977,0.010995574
0 days 00:00:00.400000,0.5131268,0.18325958,0.05009095
0 days 00:00:00.410000,0.8503244,0.22602014,0.09407325
0 days 00:00:00.420000,1.3316863,0.3359759,0.14049901
0 days 00:00:00.430000,1.677436,0.4092797,0.20891592
0 days 00:00:00.440000,1.3878858,0.516792,0.25289822
0 days 00:00:00.450000,0.49602258,0.44348818,0.25411993
0 days 00:00:00.460000,-0.172264,0.376293,0.18325958
0 days 00:00:00.470000,-0.5155703,0.41905355,0.15882497
0 days 00:00:00.480000,-0.8503244,0.4642576,0.17348573
0 days 00:00:00.490000,-0.82711154,0.41050145,0.19792034
0 days 00:00:00.500000,-0.40439278,0.45448375,0.30665436
0 days 00:00:00.510000,-0.25411993,0.516792,0.6377433
0 days 00:00:00.520000,0.5656612,0.41905355,0.6585127
0 days 00:00:00.530000,0.4605924,0.40561453,0.66828656
0 days 00:00:00.540000,0.40317106,0.46181414,0.7122689
0 days 00:00:00.550000,0.37873647,0.50701815,0.8197812
0 days 00:00:00.560000,0.09773844,0.4129449,0.906524
0 days 00:00:00.570000,0.02076942,0.41416663,0.9211848
0 days 00:00:00.580000,-0.062308256,0.40317106,0.8857546
0 days 00:00:00.590000,0.12705997,0.45937067,0.8222246
0 days 00:00:00.600000,0.15515977,0.5045747,0.8332202
0 days 00:00:00.610000,0.10262536,0.46181414,0.8014552
0 days 00:00:00.620000,0.32986724,0.4728097,0.7831292
0 days 00:00:00.630000,0.6914995,0.5412266,0.9297369
0 days 00:00:00.640000,0.6108652649999999,0.528093005,0.9602801624999999
0 days 00:00:00.650000,0.5302310299999999,0.51495941,0.990823425
0 days 00:00:00.660000,0.21135938,0.4361578,0.8857546
0 days 00:00:00.670000,0.1563815,0.43127087,0.9272934
0 days 00:00:00.680000,0.09896017,0.41538838,0.9969321
0 days 00:00:00.690000,-0.02321288,0.39950588,1.033584
0 days 00:00:00.700000,0.015882496,0.35185838,1.0164797
0 days 00:00:00.710000,0.18570304,0.37507126,1.0360274
0 days 00:00:00.720000,0.31398472,0.4092797,1.1410962
0 days 00:00:00.730000,0.17104226,0.3933972,1.1728612
0 days 00:00:00.740000,0.27366763,0.4728097,1.1838568
0 days 00:00:00.750000,0.52656585,0.5644395,1.3414601
0 days 00:00:00.760000,0.77213365,0.66828656,1.5528195
0 days 00:00:00.770000,0.675617,0.7330383,1.6175711
0 days 00:00:00.780000,0.48991394,0.75869465,1.6016886
0 days 00:00:00.790000,0.1160644,0.72692966,1.6835446
0 days 00:00:00.800000,-0.4092797,0.5546656,1.6786577
0 days 00:00:00.810000,-0.6133087,0.42149702,1.5870279
0 days 00:00:00.820000,-0.5925393,0.38728857,1.4966198
0 days 00:00:00.830000,-0.41538838,0.29932398,1.2742649
0 days 00:00:00.840000,-0.22724187,0.17837265,1.0677924
0 days 00:00:00.850000,-0.2125811,0.06963864,0.94806284
0 days 00:00:00.860000,-0.2761111,0.009773844,0.7965683
0 days 00:00:00.870000,-0.25778514,-0.08674286,0.5510005
0 days 00:00:00.880000,-0.002443461,-0.12339478,0.3359759
0 days 00:00:00.890000,0.10751228,-0.14172074,0.13439035
0 days 00:00:00.900000,0.095294975,-0.15393804,-0.09773844
0 days 00:00:00.910000,0.13927728,-0.15393804,-0.31031954
0 days 00:00:00.920000,0.27855456,-0.15760323,-0.46914452
0 days 00:00:00.930000,0.3005457,-0.20769419,-0.67073005
0 days 00:00:00.940000,0.41538838,-0.23457226,-0.77457714
0 days 00:00:00.950000,0.2968805,-0.26389378,-0.78801614
0 days 00:00:00.960000,0.096516706,-0.27488935,-0.8918633
0 days 00:00:00.970000,-0.08674286,-0.30543262,-0.9309586
0 days 00:00:00.980000,-0.16126843,-0.35918877,-0.9492846
0 days 00:00:00.990000,-0.04520403,-0.36896262,-0.9505063
0 days 00:00:01,0.09896017,-0.42149702,-0.9114109
0 days 00:00:01.010000,0.20891592,-0.49968776,-0.8026769
0 days 00:00:01.020000,0.21502456,-0.4801401,-0.58032197
0 days 00:00:01.030000,-0.26145032,-0.52412236,-0.6914995
0 days 00:00:01.040000,-0.26145032,-0.52412236,-0.6914995
0 days 00:00:01.050000,-0.44593164,-0.57543504,-0.79045963
