time,x,y,z
0 days 00:00:00,0.27122417,-0.14294247,0.03176499
0 days 00:00:00.010000,0.204029,-0.1600467,0.032986723
0 days 00:00:00.020000,0.111177474,-0.172264,0.02076942
0 days 00:00:00.030000,0.058643065,-0.20158553,-0.017104227
0 days 00:00:00.040000,0.07452556,-0.22968534,-0.06841691
0 days 00:00:00.050000,0.17959438,-0.2406809,-0.089186326
0 days 00:00:00.060000,0.32620203,-0.24312437,-0.09040806
0 days 00:00:00.070000,0.4288274,-0.25900686,-0.096516706
0 days 00:00:00.080000,0.49113566,-0.28221974,-0.10873401
0 days 00:00:00.090000,0.5864306,-0.3200934,-0.12095132
0 days 00:00:00.100000,0.7305948,-0.35430184,-0.12217305
0 days 00:00:00.110000,0.766025,-0.3811799,-0.11728613
0 days 00:00:00.120000,0.59620446,-0.38240165,-0.119729586
0 days 00:00:00.130000,0.49052478,-0.409279715,-0.1233947805
0 days 00:00:00.140000,0.3848451,-0.43615778,-0.127059975
0 days 00:00:00.150000,0.48747048,-0.4361578,-0.172264
0 days 00:00:00.160000,0.5534439,-0.43249258,-0.18570304
0 days 00:00:00.170000,0.54367006,-0.44226643,-0.19547687
0 days 00:00:00.180000,0.408058,-0.4092797,-0.23090707
0 days 00:00:00.190000,0.009773844,-0.3885103,-0.27977628
0 days 00:00:00.200000,-0.4129449,-0.39828414,-0.3371976
0 days 00:00:00.210000,-0.561079725,-0.3909537575,-0.3481931825
0 days 00:00:00.220000,-0.70921455,-0.383623375,-0.35918876499999997
0 days 00:00:00.230000,-0.72204274,-0.35918877,-0.37140608
0 days 00:00:00.240000,-0.70616025,-0.35308012,-0.38606682
0 days 00:00:00.250000,-0.64996064,-0.33475417,-0.3885103
0 days 00:00:00.260000,-0.5338962,-0.30176744,-0.37507126
0 days 00:00:00.270000,-0.5363397,-0.24923302,-0.3885103
0 days 00:00:00.280000,-0.556803675,-0.22571470999999999,-0.40469822499999997
0 days 00:00:00.290000,-0.57726765,-0.2021964,-0.42088615
0 days 00:00:00.300000,-0.48258355,-0.13561209,-0.4373795
0 days 00:00:00.310000,-0.3790418875,-0.116980696,-0.44012840249999996
0 days 00:00:00.320000,-0.27550022500000004,-0.098349302,-0.442877305
0 days 00:00:00.330000,0.15271631,-0.065973446,-0.44226643
0 days 00:00:00.340000,0.3481932,-0.017104227,-0.41783184
0 days 00:00:00.350000,0.34697145,-0.010995574,-0.36651915
0 days 00:00:00.360000,0.35430184,-0.036651913,-0.3200934
0 days 00:00:00.370000,0.42271876,-0.047647487,-0.24801129
0 days 00:00:00.380000,0.3536909825,-0.0027488922500000026,-0.1771509225
0 days 00:00:00.390000,0.284663205,0.0421497025,-0.106290555
0 days 00:00:00.400000,-0.103847094,0.10262536,-0.04520403
0 days 00:00:00.410000,-0.434936047,0.1240056425,-0.08032877999999999
0 days 00:00:00.420000,-0.766025,0.145385925,-0.11545353
0 days 00:00:00.430000,-1.08825645,0.1221730465,-0.04031710625
0 days 00:00:00.440000,-1.4104879000000001,0.098960168,0.0348193175
0 days 00:00:00.450000,-2.2650883,0.0842994,0.2406809
0 days 00:00:00.460000,-2.0561724,0.073303826,0.24556783
0 days 00:00:00.470000,-1.3084733,0.07819075,0.33475417
0 days 00:00:00.480000,-0.7327328375,0.09437868125,0.42638393500000005
0 days 00:00:00.490000,-0.15699237500000002,0.1105666125,0.5180137
0 days 00:00:00.500000,0.3640757,0.11484267,0.6230826
0 days 00:00:00.510000,0.065973446,0.06841691,0.6805039
0 days 00:00:00.520000,-0.08979719699999998,0.036651916,0.6988298575
0 days 00:00:00.530000,-0.24556783999999998,0.004886922,0.7171558149999999
0 days 00:00:00.540000,-0.14813482849999998,-0.016187929750000003,0.8017606325
0 days 00:00:00.550000,-0.050701817,-0.0372627815,0.88636545
0 days 00:00:00.560000,0.09896017,-0.06352998,0.9651671
0 days 00:00:00.570000,0.15027285,-0.058643065,0.9786061
0 days 00:00:00.580000,0.12889256500000001,-0.0671951775,0.9572258250000001
0 days 00:00:00.590000,0.10751228,-0.07574729,0.93584555
0 days 00:00:00.600000,-0.0702495,-0.103236225,0.9230174
0 days 00:00:00.610000,-0.0876591625,-0.1249219375,0.96486165
0 days 00:00:00.620000,-0.105068825,-0.14660765,1.0067059
0 days 00:00:00.630000,-0.09162979,-0.15149458,1.0323622
0 days 00:00:00.640000,0.02443461,-0.119729585,1.0494664500000002
0 days 00:00:00.650000,0.056199603,-0.035430185,1.0213667
0 days 00:00:00.660000,0.08063421400000001,0.00641408475,1.0100656749999999
0 days 00:00:00.670000,0.105068825,0.0482583545,0.99876465
0 days 00:00:00.680000,0.043371434,0.05161811225,0.981965875
0 days 00:00:00.690000,-0.018325957,0.05497787,0.9651671
0 days 00:00:00.700000,-0.042760566,0.04886922,1.0042624
0 days 00:00:00.710000,0.05131268,0.029321533,1.1313224
0 days 00:00:00.720000,-0.11362094,0.02687807,1.1753048
0 days 00:00:00.730000,-0.22968534,0.061086524,1.1459832
0 days 00:00:00.740000,-0.1966986,0.09040806,1.1044444
0 days 00:00:00.750000,-0.08307768,0.12095132,1.1117748
0 days 00:00:00.760000,-0.04520403,0.14538592,1.0897835
0 days 00:00:00.770000,0.035430185,0.15515977,1.097114
0 days 00:00:00.780000,0.07819075,0.17104226,1.1068878
0 days 00:00:00.790000,-0.07574729,0.15515977,1.0005972
0 days 00:00:00.800000,0.004886922,0.18448131,0.9737192
0 days 00:00:00.810000,-0.23335053,0.16493362,0.98349303
0 days 00:00:00.820000,-0.47036624,0.09040806,0.9309586
0 days 00:00:00.830000,-0.43249258,0.058643065,0.8918633
0 days 00:00:00.840000,-0.42394048,0.04886922,0.8735373
0 days 00:00:00.850000,-0.38606682,0.032986723,0.7867944
0 days 00:00:00.860000,-0.23945917,0.029321533,0.63041294
0 days 00:00:00.870000,-0.26267207,-0.013439035,0.535118
0 days 00:00:00.880000,-0.37384954,-0.029321533,0.46303585
0 days 00:00:00.890000,-0.3811799,-0.02687807,0.36285394
0 days 00:00:00.900000,-0.17104226,0.032986723,0.26267207
0 days 00:00:00.910000,0.09407325,0.06841691,0.11484267
0 days 00:00:00.920000,0.19058995,0.061086524,-0.040317107
0 days 00:00:00.930000,-0.043982297,-0.02443461,-0.1966986
0 days 00:00:00.940000,-0.24678956,-0.087964594,-0.31887165
0 days 00:00:00.950000,0.04153884,-0.05009095,-0.36651915
0 days 00:00:00.960000,0.38606682,0.015882496,-0.34697145
0 days 00:00:00.970000,0.5742133,0.062308256,-0.24556783
0 days 00:00:00.980000,0.2406809,0.029321533,-0.25411993
0 days 00:00:00.990000,-0.103847094,-0.040317107,-0.28710666
0 days 00:00:01,-0.3371976,-0.12339478,-0.32742378
0 days 00:00:01.010000,-0.22357668,-0.14049901,-0.36896262
0 days 00:00:01.020000,0.07941248,-0.09040806,-0.2968805
0 days 00:00:01.030000,0.12950343,-0.039095376,-0.22602014
0 days 00:00:01.040000,-0.037873644,-0.015882496,-0.19792034
0 days 00:00:01.050000,-0.17470746,-0.014660766,-0.15760323
0 days 00:00:01.060000,-0.17104226,-0.02443461,-0.103847094
