time,x,y,z
0 days 00:00:00,1.7280099712992278,4.498705,-0.7374141
0 days 00:00:00.010000,1.6537889712992282,4.8602295,-0.10534488
0 days 00:00:00.020000,1.8022299712992282,5.08289,-0.6536171
0 days 00:00:00.030000,1.7998359712992276,4.63278,-0.4285621
0 days 00:00:00.040000,1.6657599712992273,5.2121773,-0.6607997
0 days 00:00:00.050000,1.6513949712992275,4.975151,-0.7015011
0 days 00:00:00.060000,1.6753379712992285,4.793192,-1.4796166
0 days 00:00:00.070000,1.6657599712992273,4.745308,-1.7669208
0 days 00:00:00.080000,1.3736674712992283,5.374983,-0.47884035
0 days 00:00:00.090000,1.2395919712992285,6.241684,-0.39983168
0 days 00:00:00.100000,1.5604149712992275,6.0884547,-0.5650316
0 days 00:00:00.110000,1.5340789712992269,6.1219735,-0.533907
0 days 00:00:00.120000,1.6490009712992286,6.136339,-0.6919243
0 days 00:00:00.130000,1.9291229712992273,5.767632,-1.4437037
0 days 00:00:00.140000,2.103898971299227,5.731719,-1.7597382
0 days 00:00:00.150000,2.228397971299227,5.9998693,-1.8626889
0 days 00:00:00.160000,2.3241659712992284,6.1770406,-1.922544
0 days 00:00:00.170000,2.2140329712992273,6.457162,-0.46208093
0 days 00:00:00.180000,2.108687471299227,7.2065470000000005,-0.23822307
0 days 00:00:00.190000,2.0033419712992284,7.955932,-0.01436521
0 days 00:00:00.200000,2.4642264712992272,6.242880749999999,-1.15999075
0 days 00:00:00.210000,2.4845769712992283,5.7724204,-1.0007763
0 days 00:00:00.220000,2.338530971299228,5.401319,-1.9273324
0 days 00:00:00.230000,2.6210469712992275,4.5034933,-2.3918076
0 days 00:00:00.240000,2.6186519712992276,5.2744265,-0.7326257
0 days 00:00:00.250000,2.1206589712992283,6.1866174,-0.10534488
0 days 00:00:00.260000,2.0392559712992284,5.813122,-0.11971009
0 days 00:00:00.270000,1.8620849712992271,4.441244,-0.22505496
0 days 00:00:00.280000,2.108686971299228,4.486734,-0.9864111
0 days 00:00:00.290000,2.1571699712992274,4.48793105,-1.4443022
0 days 00:00:00.300000,2.2056529712992266,4.4891281,-1.9021933
0 days 00:00:00.310000,1.988976971299227,3.5769374,-2.0039468
0 days 00:00:00.320000,1.598721971299227,4.158728,-0.29209262
0 days 00:00:00.330000,1.3473319712992282,5.2385135,0.30885202
0 days 00:00:00.340000,1.680125971299228,4.7381253,-0.40462008
0 days 00:00:00.350000,1.6274529712992276,3.6822822,-0.33279404
0 days 00:00:00.360000,1.5268959712992274,3.7660792,-0.93373865
0 days 00:00:00.370000,1.5418599712992282,3.666121325,-1.59753105
0 days 00:00:00.380000,1.5568239712992273,3.5661634500000003,-2.26132345
0 days 00:00:00.390000,1.4682384712992267,3.46141715,-1.831564265
0 days 00:00:00.400000,1.3796529712992278,3.35667085,-1.40180508
0 days 00:00:00.410000,1.1007287212992267,4.4807485,-0.5710170975
