time,x,y,z
0 days 00:00:00,1.7208269712992283,4.5178585,-0.56982
0 days 00:00:00.010000,1.656182971299227,4.8099513,-0.45489833
0 days 00:00:00.020000,1.7663169712992275,4.489128,-1.0319009
0 days 00:00:00.030000,1.7734989712992277,4.173094,-1.1851299
0 days 00:00:00.040000,1.7902589712992274,4.5753193,-1.3024458
0 days 00:00:00.050000,1.7471639712992282,4.43885,-0.50757074
0 days 00:00:00.060000,1.8812389712992275,5.1547165,-0.39025488
0 days 00:00:00.070000,1.9913719712992286,5.1379566,-0.33997664
0 days 00:00:00.080000,1.8884209712992277,4.924873,-0.7326257
0 days 00:00:00.090000,1.787864471299228,5.0014873,-1.1683705
0 days 00:00:00.100000,1.7519519712992278,5.3318872,-0.8690952
0 days 00:00:00.110000,2.0416499712992273,4.7907977,-1.388637
0 days 00:00:00.120000,2.1661489712992275,5.425261,-1.13964
0 days 00:00:00.130000,1.8812389712992275,5.7508726,-0.6464345
0 days 00:00:00.140000,1.8094129712992277,5.305551,-0.89543146
0 days 00:00:00.150000,1.792652971299228,5.686229,-0.8451532
0 days 00:00:00.160000,1.8596899712992272,5.130774,-1.8363527
0 days 00:00:00.170000,1.9746119712992272,4.3382936,-1.8124107
0 days 00:00:00.180000,1.988976971299227,5.8634,-1.2904748
0 days 00:00:00.190000,2.249944971299227,5.377377,-1.7262194
0 days 00:00:00.200000,2.3361369712992275,4.7141833,-1.7022774
0 days 00:00:00.210000,2.1972729712992276,5.2720323,-1.0893618
0 days 00:00:00.220000,2.024890971299227,5.391742,-1.0654198
0 days 00:00:00.230000,1.9171509712992272,5.011064,-1.3599066
0 days 00:00:00.240000,2.0153139712992285,4.462792,-1.6136919
0 days 00:00:00.250000,2.1876959712992274,4.4316673,-2.4181437
0 days 00:00:00.260000,2.1757259712992276,4.0821137,-2.1691468
0 days 00:00:00.270000,1.965034971299227,4.7141833,-1.2497733
0 days 00:00:00.280000,1.7854709712992278,4.996699,-0.92176765
0 days 00:00:00.290000,1.8046239712992271,4.4675803,-1.0702082
0 days 00:00:00.300000,1.8237779712992275,4.2544966,-1.1492168
0 days 00:00:00.310000,2.0177079712992274,4.146757,-1.5610195
0 days 00:00:00.320000,2.079956971299227,3.7134068,-1.4939818
0 days 00:00:00.330000,2.1876959712992274,3.2585084,-2.8993783
0 days 00:00:00.340000,2.4007799712992277,2.7150247,-2.5450363
0 days 00:00:00.350000,1.9602469712992274,3.9863458,-1.7764976
0 days 00:00:00.360000,1.6992799712992284,4.1922474,-0.090979666
0 days 00:00:00.370000,1.3090249712992286,4.7907977,-0.22744916
0 days 00:00:00.380000,1.2180449712992285,4.3239284,-1.4437037
0 days 00:00:00.390000,1.4119749712992284,2.3798366,-1.7310078
0 days 00:00:00.400000,1.6106939712992272,2.3894134,-2.0087352
0 days 00:00:00.410000,1.771105971299228,3.1052797,-2.6240451
0 days 00:00:00.420000,1.9841889712992273,2.741361,-2.4612393
0 days 00:00:00.430000,1.6609709712992284,3.3087866,-1.4030021
0 days 00:00:00.440000,1.2635339712992284,2.4756045,-0.08379706
0 days 00:00:00.450000,1.1701599712992277,2.6599581,-1.2617443
0 days 00:00:00.460000,0.918769971299227,2.9879637,-0.49799395
0 days 00:00:00.470000,0.9115869712992275,2.7222073,-0.7230489
0 days 00:00:00.480000,1.1294589712992273,2.9999347,-2.291251
0 days 00:00:00.490000,1.469435471299228,2.8562827,-2.7820623
0 days 00:00:00.500000,1.1174879712992283,3.8067808,-3.2992098
0 days 00:00:00.510000,0.9307399712992286,3.7014358,-1.3910311
0 days 00:00:00.520000,0.5045729712992273,2.8491,-0.031124622
0 days 00:00:00.530000,0.14304797129922697,2.2122424,1.0319009
0 days 00:00:00.540000,0.21487397129922847,2.3247697,-0.51714754
0 days 00:00:00.550000,0.24839297129922855,2.1499932,-1.4796166
0 days 00:00:00.560000,0.36092097129922784,2.384625,-1.5658079
0 days 00:00:00.570000,-0.2807260287007729,3.110068,-1.4939818
0 days 00:00:00.580000,-0.11073702870077184,3.751714,-3.6367924
0 days 00:00:00.590000,-0.08919002870077186,2.96881,-1.9728222
0 days 00:00:00.600000,-0.2519950287007724,2.870648,-0.9816227
0 days 00:00:00.610000,-1.145032628700772,2.054225,0.6679823
0 days 00:00:00.620000,-1.3676930287007725,1.1659763,-0.07182605
0 days 00:00:00.630000,-1.0229280287007727,1.5131354,-0.11731588
0 days 00:00:00.640000,-1.3940293287007721,1.958457,-0.46447513
0 days 00:00:00.650000,-1.8273800287007722,2.6671407,-1.5394717
0 days 00:00:00.660000,-2.011733728700772,3.7852328,-1.6831238
0 days 00:00:00.670000,-1.932724728700772,2.3678656,-3.8426938
0 days 00:00:00.680000,-1.0756010287007722,1.2856863,-0.94092125
0 days 00:00:00.690000,-1.8321683287007726,-1.4772224,1.7022774
0 days 00:00:00.700000,-2.2846725287007725,1.946486,0.5746084
0 days 00:00:00.710000,-2.538458028700772,1.4796166,0.050278235
0 days 00:00:00.720000,-2.423536028700772,1.9752164,-0.89064306
0 days 00:00:00.730000,-2.409171028700772,4.4125137,-0.94570965
0 days 00:00:00.740000,-2.823368028700772,3.3279405,-2.0278888
0 days 00:00:00.750000,-2.526487028700772,0.5626374,-2.516306
