time,x,y,z
0 days 00:00:00,-0.052534413,-0.19547687,0.08307768
0 days 00:00:00.010000,0.021991149,-0.21624629,0.07086037
0 days 00:00:00.020000,0.05131268,-0.24801129,0.065973446
0 days 00:00:00.030000,0.06963864,-0.26145032,0.059864793
0 days 00:00:00.040000,0.052534413,-0.25167647,0.057421334
0 days 00:00:00.050000,0.04886922,-0.25778514,0.047647487
0 days 00:00:00.060000,0.12095132,-0.2687807,0.015882496
0 days 00:00:00.070000,0.17592919,-0.27488935,0.010995574
0 days 00:00:00.080000,0.21013765,-0.2883284,0.0
0 days 00:00:00.090000,0.30529687777777775,-0.29525154,-0.019140444777777776
0 days 00:00:00.100000,0.40045610555555555,-0.30217468000000003,-0.03828088955555555
0 days 00:00:00.110000,0.4956153333333333,-0.30909782,-0.05742133433333333
0 days 00:00:00.120000,0.6377433,-0.3005457,-0.059864793
0 days 00:00:00.130000,0.44959682,-0.30665436,-0.12095132
0 days 00:00:00.140000,0.28344148,-0.30176744,-0.16982053
0 days 00:00:00.150000,0.20280726,-0.30176744,-0.15882497
0 days 00:00:00.160000,0.2284636,-0.30787608,-0.13927728
0 days 00:00:00.170000,0.29443705,-0.3408628,-0.15027285
0 days 00:00:00.180000,0.33964106,-0.40683624,-0.16249016
0 days 00:00:00.190000,0.35185838,-0.46181414,-0.16493362
0 days 00:00:00.200000,-0.010995574,-0.57787853,-0.29810223
0 days 00:00:00.210000,-0.20280726,-0.6230826,-0.36774087
0 days 00:00:00.220000,-0.22602014,-0.6314989444444445,-0.37968668555555557
0 days 00:00:00.230000,-0.24923302,-0.6399152888888889,-0.3916325011111111
0 days 00:00:00.240000,-0.2724459,-0.6483316333333334,-0.40357831666666666
0 days 00:00:00.250000,-0.028099801,-0.643852,-0.408058
0 days 00:00:00.260000,-0.02076942,-0.6169739,-0.376293
0 days 00:00:00.270000,-0.18081611,-0.5681047,-0.37751472
0 days 00:00:00.280000,-0.42394048,-0.5534439,-0.42760566
0 days 00:00:00.290000,-0.51068336,-0.5204572,-0.4886922
0 days 00:00:00.300000,-0.625526,-0.4251622,-0.5143485
0 days 00:00:00.310000,-0.9016371,-0.36285394,-0.50701815
0 days 00:00:00.320000,-1.0067059,-0.31398472,-0.52656585
0 days 00:00:00.330000,-0.77091193,-0.2443461,-0.53878313
0 days 00:00:00.340000,-0.5375614,-0.20280726,-0.48991394
0 days 00:00:00.350000,-0.34574974,-0.21502456,-0.42394048
0 days 00:00:00.360000,-0.3921755,-0.23457226,-0.39706242
0 days 00:00:00.370000,-0.43127087,-0.27855456,-0.3811799
0 days 00:00:00.380000,-0.50701815,-0.23579398,-0.36774087
0 days 00:00:00.390000,-0.5326745,-0.22357668,-0.33841935
