time,x,y,z
0 days 00:00:00,2.3225684172901726,3.4620156,0.33518824
0 days 00:00:00.010000,2.102302417290174,3.6224272,1.412579
0 days 00:00:00.020000,2.521287417290173,4.3382936,0.8882488
0 days 00:00:00.030000,2.8349284172901736,3.2704794,-0.2825158
0 days 00:00:00.040000,2.796620417290173,3.359065,0.1436521
0 days 00:00:00.050000,2.945061417290173,4.307169,0.59136784
0 days 00:00:00.060000,2.9833684172901727,4.072537,-0.06703765
0 days 00:00:00.070000,2.942666417290173,3.9815574,0.22026655
0 days 00:00:00.080000,3.1174434172901737,4.522647,0.1364695
0 days 00:00:00.090000,3.229971417290173,4.584896,0.11492168
0 days 00:00:00.100000,3.3161624172901725,4.477157,-0.12449849
0 days 00:00:00.110000,3.136597417290174,4.9895163,-0.4429273
0 days 00:00:00.120000,3.1796924172901733,4.879383,-0.5386954
0 days 00:00:00.130000,3.320951417290173,4.9559975,-0.90500826
0 days 00:00:00.140000,3.376017417290173,4.996699,-1.151611
0 days 00:00:00.150000,3.0049154172901726,5.2121773,-0.62249243
0 days 00:00:00.160000,2.954638417290173,4.9799395,-0.7374141
0 days 00:00:00.170000,2.8564754172901736,4.7189717,-1.1659763
0 days 00:00:00.180000,2.6409974172901727,4.951209,-0.866701
0 days 00:00:00.190000,2.487768417290173,4.381389,-1.5634137
0 days 00:00:00.200000,2.351298417290174,3.9121256,-1.3982137
0 days 00:00:00.210000,2.320174292290174,4.0581718,-1.3006499999999999
0 days 00:00:00.220000,2.289050167290174,4.204218,-1.2030862999999998
0 days 00:00:00.230000,2.133426417290174,4.0438066,-0.8882488
0 days 00:00:00.240000,2.066388417290174,3.5553896,-1.8698715
0 days 00:00:00.250000,2.111878417290173,3.0214825,-1.7501614
0 days 00:00:00.260000,1.7072584172901735,3.596091,-1.3694834
0 days 00:00:00.270000,1.3505224172901737,3.6846764,-0.89543146
0 days 00:00:00.280000,0.9291434172901738,3.3638535,-0.4285621
0 days 00:00:00.290000,0.9746324172901737,3.5218706,-1.1827357
0 days 00:00:00.300000,1.0273054172901723,3.2082303,-1.8674773
0 days 00:00:00.310000,1.202082417290173,3.1483753,-2.542642
0 days 00:00:00.320000,0.9650564172901728,3.620033,-1.6519991
0 days 00:00:00.330000,0.8118274172901732,3.1651347,-1.2449849
0 days 00:00:00.340000,0.8860474172901736,2.765303,-1.3982137
0 days 00:00:00.350000,0.7950684172901727,3.2321723,-1.4939818
0 days 00:00:00.360000,0.766337417290174,2.9759927,-1.3575124
0 days 00:00:00.370000,0.4239669172901728,1.8339585,-0.19871874
0 days 00:00:00.380000,0.27552641729017324,1.7477672,-0.021547815
0 days 00:00:00.390000,0.1222964172901726,1.2042835,-0.7733272
0 days 00:00:00.400000,0.3090454172901733,2.2122424,-1.8459295
0 days 00:00:00.410000,1.1039194172901734,1.8315643,-2.4588451
0 days 00:00:00.420000,1.2619374172901736,2.372654,-2.6264393
0 days 00:00:00.430000,0.8190104172901727,3.4237084,-1.2114661
0 days 00:00:00.440000,-0.0022015827098265106,1.946486,0.18674773
0 days 00:00:00.450000,-0.26316858270982735,2.6312277,-0.62967503
0 days 00:00:00.460000,-0.1745835827098272,2.1883004,-0.4189853
0 days 00:00:00.470000,0.050470417290172875,2.540248,-1.7405846
0 days 00:00:00.480000,0.5125514172901724,3.383007,-2.8778305
0 days 00:00:00.490000,1.0201234172901739,1.1971009,-2.1188686
0 days 00:00:00.500000,0.7088774172901733,1.6256629,-0.59615624
0 days 00:00:00.510000,0.34974641729017364,2.5833437,-0.7565677
0 days 00:00:00.520000,0.17018041729017241,3.289633,-1.2785037
0 days 00:00:00.530000,0.050470417290172875,3.13401,-0.5674258
0 days 00:00:00.540000,0.00019341729017341436,1.2880806,0.16519992
0 days 00:00:00.550000,0.5987434172901729,1.7262194,-1.2306197
0 days 00:00:00.560000,0.35214091729017305,1.6567876,-0.80924016
0 days 00:00:00.570000,0.2946804172901736,2.767697,-1.7118542
0 days 00:00:00.580000,0.6322614172901737,3.1890767,-2.5139117
0 days 00:00:00.590000,0.8980184172901726,1.8363527,-2.267309
0 days 00:00:00.600000,0.6250794172901735,2.0135236,-2.348712
0 days 00:00:00.610000,0.2132774172901737,2.528277,-1.0271125
0 days 00:00:00.620000,-0.5911745827098276,0.4381389,1.4987702
0 days 00:00:00.630000,-0.6893372827098272,1.7549498,0.1364695
0 days 00:00:00.640000,-0.5672325827098277,1.6041151,-0.81402856
0 days 00:00:00.650000,-0.13867058270982646,2.6144683,-2.0374656
0 days 00:00:00.660000,-0.052479582709827,2.2481554,-1.3718776
0 days 00:00:00.670000,-0.4044265827098261,0.92416185,-1.958457
0 days 00:00:00.680000,0.42636041729017293,1.1013328,-2.0374656
0 days 00:00:00.690000,0.34974641729017364,0.6392518,-1.8315643
0 days 00:00:00.700000,-0.5552620827098274,0.93613285,0.78290397
0 days 00:00:00.710000,-0.3565425827098263,3.6391866,-0.92176765
0 days 00:00:00.720000,-0.20091958270982602,0.9744401,0.32321724
0 days 00:00:00.730000,-0.679760582709827,2.3343468,-0.61291564
0 days 00:00:00.740000,-0.5744155827098272,1.0726024,-0.6655881
0 days 00:00:00.750000,-0.7467979827098272,0.05746084,-1.8531121
0 days 00:00:00.760000,-0.21289108270982737,0.34715924,-2.0566192
0 days 00:00:00.770000,-0.5408965827098271,-0.050278235,-2.267309
0 days 00:00:00.780000,0.036105417290173136,2.5737667,-2.6527755
0 days 00:00:00.790000,-0.6031455827098267,-0.6847417,0.5482722
0 days 00:00:00.800000,-1.8984088827098269,0.07182605,-0.7134721
0 days 00:00:00.810000,-1.2926759827098264,2.4636335,0.6799533
0 days 00:00:00.820000,-1.6422295827098266,-0.6871359,1.9416976
0 days 00:00:00.830000,-1.5943455827098267,1.2425907,-1.2593501
0 days 00:00:00.840000,-0.7731341827098266,0.110133275,-1.4508862
0 days 00:00:00.850000,-0.9215745827098267,1.3503298,-3.490746
0 days 00:00:00.860000,-0.2966885827098267,3.1771057,-1.7118542
0 days 00:00:00.870000,-0.9000265827098266,0.4357447,-0.011971008
0 days 00:00:00.880000,-1.6949018827098268,0.7062895,0.12928689
0 days 00:00:00.890000,-2.013330882709827,0.2777274,-0.47405192
0 days 00:00:00.900000,-1.8529190827098265,1.0079589,-1.6950948
0 days 00:00:00.910000,-1.3836555827098271,0.39743748,-1.1372458
0 days 00:00:00.920000,-1.4267510827098269,-0.8283938,-1.3215994
0 days 00:00:00.930000,-0.9790355827098267,1.7357962,-1.4317327
0 days 00:00:00.940000,0.07441241729017278,2.0805612,-0.91697925
0 days 00:00:00.950000,-0.16021858270982747,-0.08619126,-0.050278235
0 days 00:00:00.960000,-0.7539805827098265,0.5626374,-0.08379706
0 days 00:00:00.970000,-0.39963858270982655,1.0749966,-1.1372458
0 days 00:00:00.980000,0.13905641729017404,0.8762778,-2.2864625
0 days 00:00:00.990000,0.4191784172901727,1.1947067,-2.2218192
0 days 00:00:01,0.8070384172901726,1.0821792,-1.2090719
0 days 00:00:01.010000,1.7240184172901731,0.545878,-0.31124622
0 days 00:00:01.020000,1.577972417290173,0.8619126,-0.09816227
0 days 00:00:01.030000,1.1134964172901736,1.8243817,-0.7517793
0 days 00:00:01.040000,1.3122154172901723,0.6488287,-1.3144168
0 days 00:00:01.050000,1.508539417290173,-0.7230489,-1.4030021
0 days 00:00:01.060000,0.7854914172901726,0.2681506,-1.7956513
0 days 00:00:01.070000,1.4391084172901731,2.0614076,-1.0654198
0 days 00:00:01.080000,1.5923374172901728,-0.17717093,-0.30406362
0 days 00:00:01.090000,0.8860474172901736,0.07182605,0.021547815
0 days 00:00:01.100000,0.6274734172901724,0.16759412,-0.51475334
0 days 00:00:01.110000,0.3329874172901732,0.6536171,-1.3599066
0 days 00:00:01.120000,0.38087141729017304,-0.23463176,-1.3096284
0 days 00:00:01.130000,0.46227441729017293,-0.47165772,-1.5586253
0 days 00:00:01.140000,0.5125514172901724,1.1563994,-1.3072342
0 days 00:00:01.150000,0.5317054172901727,1.0821792,-0.7230489
0 days 00:00:01.160000,0.42636041729017293,-0.019153614,-0.82360536
0 days 00:00:01.170000,-0.03811358270982623,0.06703765,-1.1085154
0 days 00:00:01.180000,0.021740417290173397,0.5410896,-1.8411411
0 days 00:00:01.190000,0.8405574172901726,1.0079589,-1.8555063
0 days 00:00:01.200000,0.9913924172901734,-0.088585466,-0.7278373
0 days 00:00:01.210000,0.5508594172901731,0.016759412,-0.4189853
0 days 00:00:01.220000,0.8285874172901728,0.63206923,-0.5650316
0 days 00:00:01.230000,1.075189417290174,0.9600749,-1.0630256
0 days 00:00:01.240000,0.8405574172901726,1.091756,-1.6807296
0 days 00:00:01.250000,1.1518034172901732,0.90979666,-1.0989386
0 days 00:00:01.260000,1.1853234172901725,0.8882488,-0.49320555
0 days 00:00:01.270000,0.9099894172901735,0.79726917,-0.6536171
0 days 00:00:01.280000,0.4886094172901725,0.7062895,-0.34955344
0 days 00:00:01.290000,-0.08599758270982605,0.9911995,-0.5363012
0 days 00:00:01.300000,-0.279928582709827,1.1803415,-1.0606314
0 days 00:00:01.310000,-0.8258065827098271,1.2737153,-1.6903064
