time,x,y,z
0 days 00:00:00,3.203634417290173,4.0916905,-0.8331822
0 days 00:00:00.010000,3.251518417290173,3.5314474,-0.31603462
0 days 00:00:00.020000,3.0097044172901732,3.8259344,0.079008654
0 days 00:00:00.030000,3.220394417290173,4.120421,-0.92895025
0 days 00:00:00.040000,3.4167194172901727,3.8019924,-0.6847417
0 days 00:00:00.050000,3.1677224172901735,4.3766007,-0.92416185
0 days 00:00:00.060000,3.093501417290174,4.51307,-0.5793968
0 days 00:00:00.070000,3.2156064172901733,4.0414124,-0.6871359
0 days 00:00:00.080000,2.942666417290173,4.1060557,-0.48602295
0 days 00:00:00.090000,2.6314204172901725,3.2130187,-0.31124622
0 days 00:00:00.100000,2.684093417290173,4.8099513,-0.61530983
0 days 00:00:00.110000,2.971396917290173,3.4835634,-1.5945383
0 days 00:00:00.120000,2.866052417290174,3.383007,-1.3718776
0 days 00:00:00.130000,2.9737914172901725,4.6902413,-0.7637503
0 days 00:00:00.140000,2.8277454172901724,4.5872903,-0.7613561
0 days 00:00:00.150000,2.624237417290173,4.3526587,-0.30406362
0 days 00:00:00.160000,2.3896064172901728,4.7381253,-0.7733272
0 days 00:00:00.170000,2.5476234172901737,4.1060557,-1.0103531
0 days 00:00:00.180000,2.578748417290173,4.0294414,-1.2330139
0 days 00:00:00.190000,2.650574417290173,3.952827,-2.1164744
0 days 00:00:00.200000,2.787044417290174,3.2680852,-1.9895816
0 days 00:00:00.210000,2.672122417290174,4.086902,-1.7621324
0 days 00:00:00.220000,2.2387719172901726,4.477157,-1.2138603
0 days 00:00:00.230000,2.0639949172901737,3.53863,-1.1468226
0 days 00:00:00.240000,1.984985417290174,3.265691,-1.448492
0 days 00:00:00.250000,1.9658324172901729,3.8235402,-1.4939818
0 days 00:00:00.260000,1.850910417290173,4.0533834,-1.9728222
0 days 00:00:00.270000,1.8173914172901728,2.8682537,-2.1811178
0 days 00:00:00.280000,1.838940417290173,2.566584,-1.6807296
0 days 00:00:00.290000,1.623461417290173,3.2800562,-1.6639702
0 days 00:00:00.300000,1.235601417290173,2.0374656,-0.6775591
0 days 00:00:00.310000,1.1278614172901733,3.3734303,-1.2497733
0 days 00:00:00.320000,1.2834854172901728,3.3854012,-1.0175357
0 days 00:00:00.330000,1.3984064172901736,2.741361,-1.8531121
0 days 00:00:00.340000,1.5324814172901728,2.0757728,-1.7908629
0 days 00:00:00.350000,1.2834854172901728,2.5594015,-1.5346833
0 days 00:00:00.360000,1.120679417290173,3.1651347,-1.5921441
0 days 00:00:00.370000,0.8046454172901729,2.8107927,-0.45250413
0 days 00:00:00.380000,0.7256364172901737,3.1794999,-1.1252748
0 days 00:00:00.390000,0.8549224172901724,2.9400797,-1.0366893
0 days 00:00:00.400000,0.8094334172901725,3.004723,-1.9393034
0 days 00:00:00.410000,0.8660960839568386,3.1236351,-1.9927739333333334
0 days 00:00:00.420000,0.9227587506235064,3.2425471999999997,-2.046244466666667
0 days 00:00:00.430000,0.9794214172901725,3.3614593,-2.099715
0 days 00:00:00.440000,0.9235567506235061,2.6048914333333335,-1.3088302666666667
0 days 00:00:00.450000,0.5628304172901739,3.2225955,-0.1340753
0 days 00:00:00.460000,0.48621641729017284,2.5091233,-0.2753332
0 days 00:00:00.470000,0.6107144172901737,2.3558946,-0.8810662
0 days 00:00:00.480000,0.7902794172901739,3.2010477,-0.8571242
0 days 00:00:00.490000,0.4910044172901724,3.0238767,-1.532289
0 days 00:00:00.500000,0.8046454172901729,2.7844565,-2.5881321
0 days 00:00:00.510000,0.5388885422901737,2.630030525,-1.9428947
0 days 00:00:00.520000,0.2731316672901727,2.47560455,-1.2976573
0 days 00:00:00.530000,-0.45231058270982594,1.3263878,0.5602432
0 days 00:00:00.540000,-0.07642158270982691,1.4915876,-0.17717093
0 days 00:00:00.550000,0.6322614172901737,4.2425256,-1.685518
0 days 00:00:00.560000,0.028923417290172893,2.815581,-0.33758244
0 days 00:00:00.570000,0.19412241729017232,2.336741,-1.3431472
0 days 00:00:00.580000,0.6681754172901737,0.6919243,-1.13964
0 days 00:00:00.590000,0.6609924172901724,1.8626889,-0.9792285
0 days 00:00:00.600000,-0.7467979827098272,2.3654714,-0.12689269
0 days 00:00:00.610000,-0.877282032709827,2.1152773,-0.30047231250000006
0 days 00:00:00.620000,-1.0077660827098267,1.8650832,-0.47405193500000004
0 days 00:00:00.630000,-0.6845488827098265,2.6886885,-0.9959879
0 days 00:00:00.640000,-0.5121665827098276,0.45968673,-0.5506664
0 days 00:00:00.650000,-0.27514058270982744,2.0757728,-1.1731589
0 days 00:00:00.660000,-0.4954065827098262,1.8866309,-0.93852705
0 days 00:00:00.670000,-0.9646701827098267,1.8866309,-2.3223755
0 days 00:00:00.680000,-0.34696658270982716,2.0638018,-1.4796166
0 days 00:00:00.690000,-1.158600582709827,-0.260968,0.58418524
0 days 00:00:00.700000,-2.2024725827098264,0.9624691,0.94570965
0 days 00:00:00.710000,-2.0899450827098267,1.36230075,0.36631285
0 days 00:00:00.720000,-1.977417582709827,1.7621324,-0.21308395
0 days 00:00:00.730000,-1.4830149327098265,2.5857379,-0.586579405
0 days 00:00:00.740000,-1.8050350827098267,1.9369092,-2.4109612
0 days 00:00:00.750000,-0.9084068327098267,1.5310920000000001,-2.4684219499999998
0 days 00:00:00.760000,-0.01177858270982668,1.1252748,-2.5258827
0 days 00:00:00.770000,-0.964670282709827,0.12090719999999999,-1.4197616000000002
0 days 00:00:00.780000,-1.5273079827098268,0.89543146,0.50038815
0 days 00:00:00.790000,-1.6422295827098266,2.111686,1.1109096
0 days 00:00:00.800000,-1.5476584327098273,2.1248541000000003,0.46686933500000005
0 days 00:00:00.810000,-1.4530872827098271,2.1380222,-0.17717093
0 days 00:00:00.820000,-1.4614670827098273,2.1200656,-0.92895025
0 days 00:00:00.830000,-1.0191383327098267,1.8333599500000002,-1.690306375
0 days 00:00:00.840000,-0.5768095827098261,1.5466543,-2.4516625
0 days 00:00:00.850000,-0.7192645827098278,0.29209261,-1.76093535
0 days 00:00:00.860000,-1.0119557827098271,0.906205305,-1.214458825
0 days 00:00:00.870000,-1.3046469827098264,1.520318,-0.6679823
0 days 00:00:00.880000,-1.2735225827098269,0.8810662,-0.260968
0 days 00:00:00.890000,-0.9766411827098267,2.2625206,0.5674258
0 days 00:00:00.900000,-1.149023982709827,1.9249382,-0.062249243
0 days 00:00:00.910000,-0.7994705827098265,2.2601264,-2.1021092
0 days 00:00:00.920000,-0.39963858270982655,0.49559975,-1.5562311
0 days 00:00:00.930000,0.35214091729017305,-0.4237737,-1.5298948
0 days 00:00:00.940000,-0.22725658270982763,0.33997664,-1.1827357
0 days 00:00:00.950000,-0.22246758270982703,2.3654714,-0.7110779
0 days 00:00:00.960000,0.2491894172901734,1.3958195,-0.088585466
0 days 00:00:00.970000,-0.16979558270982764,1.3910311,-0.34237084
0 days 00:00:00.980000,-0.543290582709826,0.8499416,-0.49799395
0 days 00:00:00.990000,0.2013054172901736,1.2856863,-2.5091233
0 days 00:00:01,0.5125514172901724,2.1906946,-1.8363527
0 days 00:00:01.010000,0.32101541729017313,-0.36631286,-0.41180268
0 days 00:00:01.020000,0.5628304172901739,-0.6607997,-0.045489833
0 days 00:00:01.030000,0.9339314172901734,0.6751649,0.01436521
0 days 00:00:01.040000,0.8692884172901731,1.6639702,-0.58418524
0 days 00:00:01.050000,0.5197344172901737,1.8100165,-1.6687586
0 days 00:00:01.060000,0.917172417290173,1.7381904,-1.6400281
0 days 00:00:01.070000,1.0273054172901723,0.7685388,-1.4700398
