time,x,y,z
0 days 00:00:00,2.9378784172901735,4.2281604,0.9624691
0 days 00:00:00.010000,2.681699417290174,3.0502129,2.0853498
0 days 00:00:00.020000,2.6577574172901723,3.2872388,1.4221559
0 days 00:00:00.030000,2.957031417290173,3.3925838,1.0007763
0 days 00:00:00.040000,3.0551944172901724,4.015076,1.0606314
0 days 00:00:00.050000,2.8277454172901724,4.8123455,0.8858546
0 days 00:00:00.060000,2.600295417290173,1.8291701,1.5035586
0 days 00:00:00.070000,2.3920004172901734,3.8953662,0.25378537
0 days 00:00:00.080000,2.9522434172901733,4.5753193,0.6919243
0 days 00:00:00.090000,3.1413854172901736,4.285621,0.61770403
0 days 00:00:00.100000,2.935484417290173,4.5418005,0.6464345
0 days 00:00:00.110000,2.7535254172901737,4.525041,0.35194764
0 days 00:00:00.120000,2.7367654172901723,4.027047,-0.59855044
0 days 00:00:00.130000,2.748736417290173,4.321534,0.18195933
0 days 00:00:00.140000,2.7247944172901732,5.245696,0.8619126
0 days 00:00:00.150000,2.8325334172901737,4.975151,-0.01436521
0 days 00:00:00.160000,2.7822554172901732,4.5034933,-0.47884035
0 days 00:00:00.170000,2.842110417290174,4.6950297,-0.9888053
0 days 00:00:00.180000,2.9139364172901736,4.3287168,-0.8331822
0 days 00:00:00.190000,3.012098417290174,4.8482585,-0.91697925
0 days 00:00:00.200000,2.748736417290173,4.841076,-0.9624691
0 days 00:00:00.210000,2.6194494172901734,4.7189717,-0.79487497
0 days 00:00:00.220000,2.533258417290174,4.936844,-0.5482722
0 days 00:00:00.230000,2.4470664172901735,4.793192,-0.830788
0 days 00:00:00.240000,2.7367654172901723,4.477157,-1.6831238
0 days 00:00:00.250000,3.1557504172901734,3.8881836,-2.0685902
0 days 00:00:00.260000,3.1749044172901737,4.441244,-2.231396
0 days 00:00:00.270000,2.866052417290174,4.6471453,-1.3479356
0 days 00:00:00.280000,2.3728474172901723,4.960786,-1.1252748
0 days 00:00:00.290000,2.305809417290174,5.1259856,-1.1109096
0 days 00:00:00.300000,2.2627139172901725,4.402937,-1.4652514
0 days 00:00:00.310000,1.518116417290173,4.757279,-1.4891934
0 days 00:00:00.320000,2.9283014172901733,-0.6967127,-2.3558946
0 days 00:00:00.330000,2.8828124172901735,1.0606314,-1.4101849
0 days 00:00:00.340000,1.984985417290174,3.0621839,-1.4173675
0 days 00:00:00.350000,1.417560417290174,4.2281604,-0.2777274
0 days 00:00:00.360000,1.2044764172901736,3.6870706,-0.85473
0 days 00:00:00.370000,1.3505224172901737,1.934515,-0.40462008
0 days 00:00:00.380000,1.4702324172901733,1.6232687,-2.111686
0 days 00:00:00.390000,1.2930614172901738,2.8060043,-1.5562311
0 days 00:00:00.400000,1.1805339172901732,2.1667526,-2.267309
0 days 00:00:00.410000,1.4319254172901736,3.1148565,-3.1387985
0 days 00:00:00.420000,1.4510789172901735,3.2848446,-2.801216
0 days 00:00:00.430000,0.6274734172901724,1.6041151,0.78769237
0 days 00:00:00.440000,-0.5576555827098275,0.272939,1.7621324
0 days 00:00:00.450000,-0.3314038327098281,1.01214875,0.6206967649999999
0 days 00:00:00.460000,-0.1051520827098269,1.7513585,-0.52073887
0 days 00:00:00.470000,0.009769917290173069,1.5562311,-1.340753
0 days 00:00:00.480000,-0.04050858270982616,1.7669208,-1.8459295
0 days 00:00:00.490000,-0.018960582709826923,0.82360536,-2.1978772
0 days 00:00:00.500000,-0.059662582709826495,2.4372973,-1.5897499
0 days 00:00:00.510000,-0.4906185827098266,1.9369092,-1.2138603
0 days 00:00:00.520000,-1.0987455827098271,1.1731589,0.5267244
0 days 00:00:00.530000,-1.1394471827098265,0.9552865,-1.3982137
0 days 00:00:00.540000,-0.7156735827098268,2.1068976,0.059855044
0 days 00:00:00.550000,-1.3238005827098265,0.8810662,1.4820108
0 days 00:00:00.560000,-1.6302585827098266,1.685518,-0.19153613
0 days 00:00:00.570000,-1.1849369827098268,2.3199813,-0.79726917
0 days 00:00:00.580000,-0.8090471827098265,1.316811,-1.5035586
0 days 00:00:00.590000,-0.44752258270982637,1.271321,-1.5107412
0 days 00:00:00.600000,-0.7970761827098265,0.6560113,-1.4939818
0 days 00:00:00.610000,-1.149023982709827,1.6831238,-1.3503298
0 days 00:00:00.620000,-1.773910582709827,1.1899183,0.1364695
0 days 00:00:00.630000,-2.410767982709827,0.93852705,0.320823
0 days 00:00:00.640000,-2.355701582709827,2.4660277,0.023942016
0 days 00:00:00.650000,-2.180924882709827,2.4229321,0.11971009
0 days 00:00:00.660000,-1.6015281827098269,1.673547,-0.9624691
0 days 00:00:00.670000,-0.804258582709827,-0.062249243,-1.8076223
0 days 00:00:00.680000,-0.22246758270982703,0.24420857,-2.4516625
0 days 00:00:00.690000,0.0528654172901728,2.5258827,-1.6017209
0 days 00:00:00.700000,-1.500971282709827,1.6136919,-0.1388637
0 days 00:00:00.710000,-2.408373582709827,1.3982137,1.1947067
0 days 00:00:00.720000,-2.1713480827098266,0.62967503,-0.6488287
0 days 00:00:00.730000,-1.5566365827098272,1.495178915,-1.4413094499999999
0 days 00:00:00.740000,-0.9419250827098278,2.3606828,-2.2337901999999996
0 days 00:00:00.750000,-0.5720205827098273,-0.25378537,-2.6551697
0 days 00:00:00.760000,0.1222964172901726,1.5227122,-1.7788919
0 days 00:00:00.770000,-0.5600505827098274,1.1324574,-0.33997664
0 days 00:00:00.780000,-1.235215182709827,1.5945383,0.92895025
0 days 00:00:00.790000,-1.9965710827098269,1.2306197,0.40462008
0 days 00:00:00.800000,-1.4506930827098268,2.2768857,-1.5873557
0 days 00:00:00.810000,-0.6869430827098268,1.1204864,-2.7988217
0 days 00:00:00.820000,0.016952417290173827,0.94092125,-3.2010477
0 days 00:00:00.830000,-0.2853155827098277,0.58418520575,-2.4349031500000002
0 days 00:00:00.840000,-0.5875835827098275,0.2274491615,-1.6687585999999999
0 days 00:00:00.850000,-1.508153882709827,1.2186487,-0.23223756
0 days 00:00:00.860000,-0.9934005827098265,2.3535004,-1.0271125
0 days 00:00:00.870000,-0.904815182709827,0.7469909,-2.9376855
0 days 00:00:00.880000,-0.2535915827098272,1.3144168,-3.1914709
0 days 00:00:00.890000,0.1510274172901731,1.1803415,-2.6168625
0 days 00:00:00.900000,-0.4499175827098263,0.4285621,-1.4508862
0 days 00:00:00.910000,-0.7300385827098266,0.49559975,-0.79008657
0 days 00:00:00.920000,-0.16500708270982756,1.9273324,-1.3144168
0 days 00:00:00.930000,0.006178417290172433,1.84114115,-1.8124107
0 days 00:00:00.940000,0.17736391729017242,1.7549499,-2.3104046
0 days 00:00:00.950000,0.6478246672901733,1.18453132,-2.5809493999999997
0 days 00:00:00.960000,1.1182854172901742,0.6141127399999999,-2.8514942
0 days 00:00:00.970000,0.8573174172901741,0.86849667,-2.20984815
0 days 00:00:00.980000,0.596349417290174,1.1228806,-1.5682021
0 days 00:00:00.990000,1.1757454172901731,2.1332338,-1.9249382
