time,x,y,z
0 days 00:00:00,0.09285152,0.04520403,-0.002443461
0 days 00:00:00.010000,0.13561209,0.02565634,-0.057421334
0 days 00:00:00.020000,0.1160644,0.021991149,-0.09285152
0 days 00:00:00.030000,0.07696902,0.014660766,-0.12217305
0 days 00:00:00.040000,-0.062308256,-0.034208454,-0.18448131
0 days 00:00:00.050000,-0.047647487,-0.09285152,-0.20769419
0 days 00:00:00.060000,0.13561209,-0.12950343,-0.18448131
0 days 00:00:00.070000,0.12095132149999999,-0.15607607,-0.2052507225
0 days 00:00:00.080000,0.106290553,-0.18264871,-0.226020135
0 days 00:00:00.090000,0.15760323,-0.20769419,-0.2125811
0 days 00:00:00.100000,0.10629055,-0.2125811,-0.14172074
0 days 00:00:00.110000,0.06963864,-0.24801129,-0.23823744
0 days 00:00:00.120000,0.12339478,-0.26633725,-0.2321288
0 days 00:00:00.130000,0.34330627,-0.24678956,-0.22968534
0 days 00:00:00.140000,0.46914452,-0.22602014,-0.26145032
0 days 00:00:00.150000,0.41050145,-0.22235495,-0.28955013
0 days 00:00:00.160000,0.2968805,-0.1966986,-0.29565877
0 days 00:00:00.170000,0.2128865325,-0.177150915,-0.31703905
0 days 00:00:00.180000,0.12889256500000001,-0.15760322999999998,-0.33841933
0 days 00:00:00.190000,0.13805555,-0.12705997,-0.38973203
0 days 00:00:00.200000,0.24678956,-0.11362094,-0.37751472
0 days 00:00:00.210000,0.5338962,-0.10751228,-0.34330627
0 days 00:00:00.220000,0.752586,-0.10140363,-0.33475417
0 days 00:00:00.230000,0.77579886,-0.12339478,-0.344528
0 days 00:00:00.240000,0.6621779299999999,-0.129503435,-0.344528
0 days 00:00:00.250000,0.548557,-0.13561209,-0.344528
0 days 00:00:00.260000,-0.46303585,-0.12705997,-0.39706242
0 days 00:00:00.270000,-0.79412484,-0.10995574,-0.3115413
0 days 00:00:00.280000,-0.21380283,-0.080634214,-0.118507855
0 days 00:00:00.290000,0.43249258,-0.02076942,-0.1563815
0 days 00:00:00.300000,0.5448918,0.028099801,-0.16249016
0 days 00:00:00.310000,0.26389378,0.057421334,-0.09040806
0 days 00:00:00.320000,-0.03176499,0.07574729,-0.06841691
0 days 00:00:00.330000,0.030543262,0.11362094,-0.1001819
0 days 00:00:00.340000,0.24923302,0.17348573,-0.06841691
0 days 00:00:00.350000,0.30176744,0.2284636,-0.043982297
0 days 00:00:00.360000,0.3408628,0.27122417,0.002443461
0 days 00:00:00.370000,0.18448131,0.29565877,0.037873644
0 days 00:00:00.380000,0.12950343,0.33964106,0.036651913
0 days 00:00:00.390000,0.07941248,0.38240165,0.07086037
0 days 00:00:00.400000,0.073303826,0.39095375,0.105068825
0 days 00:00:00.410000,0.080634214,0.37140608,0.13194689
0 days 00:00:00.420000,0.15271631,0.3652974,0.17959438
0 days 00:00:00.430000,0.19792034,0.37507126,0.2443461
0 days 00:00:00.440000,0.24923302,0.376293,0.26633725
0 days 00:00:00.450000,0.21502456,0.38240165,0.30909783
0 days 00:00:00.460000,0.0842994,0.39706242,0.3652974
0 days 00:00:00.470000,0.13683382,0.41050145,0.38606682
0 days 00:00:00.480000,0.14660765,0.39706242,0.4569272
0 days 00:00:00.490000,0.059864793,0.30665436,0.43982297
0 days 00:00:00.500000,0.2919936,0.28588495,0.4801401
0 days 00:00:00.510000,0.31764993,0.27122417,0.66339964
0 days 00:00:00.520000,0.11728613,0.23945917,0.6609562
0 days 00:00:00.530000,0.25534168,0.28588495,0.6719518
0 days 00:00:00.540000,0.21502456,0.32742378,0.7293731
0 days 00:00:00.550000,0.25289822,0.33964106,0.689056
0 days 00:00:00.560000,0.46670106,0.34208453,0.7281514
0 days 00:00:00.570000,0.36163223,0.36651915,0.83199847
0 days 00:00:00.580000,0.22602014,0.31031954,0.816116
0 days 00:00:00.590000,0.2919936,0.30665436,0.8038987
0 days 00:00:00.600000,0.13927728,0.33841935,0.79168135
0 days 00:00:00.610000,0.13072516,0.37751472,0.7305948
0 days 00:00:00.620000,0.29810223,0.41783184,0.7415904
0 days 00:00:00.630000,0.5497787,0.44104472,0.8857546
0 days 00:00:00.640000,0.59986967,0.40317106,1.0030408
0 days 00:00:00.650000,0.30176744,0.37507126,1.0079277
0 days 00:00:00.660000,0.12217305,0.39584067,0.9957104
0 days 00:00:00.670000,0.32742378,0.44593164,1.0091494
0 days 00:00:00.680000,0.40194935,0.44837508,0.95172805
0 days 00:00:00.690000,0.54244834,0.48502702,0.9957104
0 days 00:00:00.700000,0.41538838,0.44715336,1.0360274
0 days 00:00:00.710000,0.09040806,0.39584067,1.001819
0 days 00:00:00.720000,-0.0720821,0.37140608,1.1081096
0 days 00:00:00.730000,-0.38973203,0.32253686,1.0824533
0 days 00:00:00.740000,-0.061086524,0.3481932,1.0152581
0 days 00:00:00.750000,0.3213151,0.35918877,1.001819
0 days 00:00:00.760000,0.47036624,0.36651915,0.956615
0 days 00:00:00.770000,0.52290064,0.33841935,0.9969321
0 days 00:00:00.780000,0.26389378,0.26633725,0.99204516
0 days 00:00:00.790000,-0.103847094,0.15149458,0.9297369
0 days 00:00:00.800000,-0.39584067,0.06841691,0.84788096
0 days 00:00:00.810000,-0.25167647,0.073303826,0.7672467
0 days 00:00:00.820000,-0.09896017,0.07452556,0.6072
0 days 00:00:00.830000,0.15149458,0.07086037,0.49968776
0 days 00:00:00.840000,0.35063666,0.034208454,0.38606682
0 days 00:00:00.850000,0.46670106,-0.0036651916,0.2443461
0 days 00:00:00.860000,0.50579643,-0.010995574,0.21013765
0 days 00:00:00.870000,0.4361578,-0.04642576,0.12339478
0 days 00:00:00.880000,0.2687807,-0.087964594,-0.010995574
0 days 00:00:00.890000,0.096516706,-0.13805555,-0.1160644
0 days 00:00:00.900000,0.065973446,-0.12705997,-0.22235495
0 days 00:00:00.910000,0.21991149,-0.04886922,-0.2724459
0 days 00:00:00.920000,0.44104472,-0.012217305,-0.21624629
0 days 00:00:00.930000,0.37507126,-0.02321288,-0.2724459
0 days 00:00:00.940000,0.27488935,-0.04520403,-0.35063666
0 days 00:00:00.950000,0.16371189,-0.10140363,-0.35185838
0 days 00:00:00.960000,0.12705997,-0.13683382,-0.34697145
0 days 00:00:00.970000,0.27977628,-0.08674286,-0.30543262
0 days 00:00:00.980000,0.5681047,0.021991149,-0.25778514
0 days 00:00:00.990000,0.7012733,0.103847094,-0.21502456
0 days 00:00:01,0.4202753,0.0842994,-0.14538592
0 days 00:00:01.010000,0.042760566,0.02443461,-0.13316862
0 days 00:00:01.020000,0.008552114,-0.010995574,-0.1160644
0 days 00:00:01.030000,0.16982053,-0.004886922,-0.05497787
0 days 00:00:01.040000,0.27977628,0.03176499,-0.02321288
0 days 00:00:01.050000,0.1685988,0.02443461,-0.02443461
0 days 00:00:01.060000,0.030543262,0.007330383,-0.042760566
0 days 00:00:01.070000,0.13805555,0.02565634,-0.030543262
0 days 00:00:01.080000,0.2565634,0.04520403,-0.05131268
0 days 00:00:01.090000,0.24801129,0.043982297,-0.11484267
0 days 00:00:01.100000,0.2406809,0.061086524,-0.14905111
0 days 00:00:01.110000,0.21013765,0.073303826,-0.18936823
0 days 00:00:01.120000,0.17959438,0.07941248,-0.17348573
0 days 00:00:01.130000,0.19792034,0.087964594,-0.118507855
0 days 00:00:01.140000,0.15149458,0.08307768,-0.12461651
0 days 00:00:01.150000,0.16126843,0.07086037,-0.13316862
0 days 00:00:01.160000,0.095294975,0.042760566,-0.14049901
0 days 00:00:01.170000,0.0720821,0.021991149,-0.13927728
0 days 00:00:01.180000,0.095294975,0.009773844,-0.13194689
0 days 00:00:01.190000,0.09285152,-0.0036651916,-0.11484267
0 days 00:00:01.200000,0.02687807,-0.02565634,-0.09040806
0 days 00:00:01.210000,-0.118507855,-0.043982297,-0.09773844
0 days 00:00:01.220000,-0.17348573,-0.05131268,-0.11728613
0 days 00:00:01.230000,-0.14049901,-0.05009095,-0.16982053
0 days 00:00:01.240000,-0.021991149,-0.042760566,-0.2724459
0 days 00:00:01.250000,0.010995574,-0.06719518,-0.3481932
0 days 00:00:01.260000,0.08307768,-0.112399206,-0.36774087
0 days 00:00:01.270000,0.24678956,-0.118507855,-0.30543262
0 days 00:00:01.280000,0.29443705,-0.09896017,-0.31520647
0 days 00:00:01.290000,0.32620203,-0.12461651,-0.37507126
0 days 00:00:01.300000,0.09407325,-0.22235495,-0.46303585
0 days 00:00:01.310000,-0.3115413,-0.36041048,-0.5876524
0 days 00:00:01.320000,-0.50946164,-0.47525316,-0.7696902
0 days 00:00:01.330000,-0.14660765,-0.4642576,-0.79534656
0 days 00:00:01.340000,0.118507855,-0.42760566,-0.69027776
0 days 00:00:01.350000,-0.035430185,-0.4092797,-0.68661255
0 days 00:00:01.360000,-0.02443461,-0.42149702,-0.7318166
0 days 00:00:01.370000,-0.27122417,-0.50823987,-0.7867944
0 days 00:00:01.380000,-0.5510005,-0.6365216,-0.97127575
0 days 00:00:01.390000,-0.36774087,-0.6988298,-1.0140363
0 days 00:00:01.400000,-0.029321533,-0.6267477,-0.87964594
0 days 00:00:01.410000,0.095294975,-0.54000485,-0.8527679
0 days 00:00:01.420000,0.1563815,-0.50823987,-0.7122689
0 days 00:00:01.430000,-0.12461651,-0.53023106,-0.56199604
0 days 00:00:01.440000,-0.54367006,-0.5412266,-0.7086037
0 days 00:00:01.450000,-0.5656612,-0.58276546,-0.8491027
0 days 00:00:01.460000,-0.43982297,-0.593761,-0.91874135
0 days 00:00:01.470000,0.0012217305,-0.5216789,-0.893085
0 days 00:00:01.480000,0.19547687,-0.4569272,-0.79534656
0 days 00:00:01.490000,-0.065973446,-0.45570546,-0.6658431
0 days 00:00:01.500000,-0.3042109,-0.45081854,-0.5900958
0 days 00:00:01.510000,-0.44715336,-0.41538838,-0.593761
0 days 00:00:01.520000,-0.48258355,-0.39095375,-0.63407815
0 days 00:00:01.530000,-0.13927728,-0.36163223,-0.6218608
0 days 00:00:01.540000,0.035430185,-0.31642818,-0.6084218
0 days 00:00:01.550000,0.032986723,-0.31031954,-0.5839872
0 days 00:00:01.560000,-0.1001819,-0.36651915,-0.47525316
0 days 00:00:01.570000,-0.6365216,-0.46914452,-0.4251622
0 days 00:00:01.580000,-0.3494149,-0.4728097,-0.45204028
0 days 00:00:01.590000,-0.33353242,-0.4642576,-0.5546656
0 days 00:00:01.600000,-0.17715092,-0.38606682,-0.5204572
0 days 00:00:01.610000,-0.080634214,-0.27366763,-0.3933972
0 days 00:00:01.620000,-0.35185838,-0.26389378,-0.38240165
0 days 00:00:01.630000,-0.50823987,-0.29932398,-0.29810223
0 days 00:00:01.640000,-0.7134906,-0.28955013,-0.19425514
0 days 00:00:01.650000,-0.8002335,-0.3213151,-0.32742378
0 days 00:00:01.660000,-0.7098254,-0.3811799,-0.41172317
0 days 00:00:01.670000,-0.47403142,-0.4007276,-0.34574974
0 days 00:00:01.680000,0.02076942,-0.29565877,-0.18692477
0 days 00:00:01.690000,0.052534413,-0.2406809,-0.021991149
0 days 00:00:01.700000,-0.14782938,-0.204029,0.23823744
0 days 00:00:01.710000,-0.0842994,-0.2761111,0.18325958
0 days 00:00:01.720000,-0.38973203,-0.3005457,0.24923302
0 days 00:00:01.730000,-0.64751714,-0.30176744,0.25167647
0 days 00:00:01.740000,-0.65484756,-0.3481932,0.12950343
0 days 00:00:01.750000,-0.344528,-0.3359759,0.043982297
0 days 00:00:01.760000,0.2602286,-0.34574974,0.089186326
0 days 00:00:01.770000,1.1007792,-0.31887165,0.15760323
0 days 00:00:01.780000,1.5357152,-0.27977628,0.12950343
0 days 00:00:01.790000,1.2307407309375,-0.2443460965,0.0997237496875
0 days 00:00:01.800000,0.925766261875,-0.208915913,0.069944069375
0 days 00:00:01.810000,0.6207917928125,-0.1734857295,0.0401643890625
0 days 00:00:01.820000,0.31581732375,-0.138055546,0.010384708749999999
0 days 00:00:01.830000,-0.77579886,-0.05497787,-0.06719518
0 days 00:00:01.840000,-0.9859365,-0.058643065,-0.087964594
0 days 00:00:01.850000,-0.6963864,0.029321533,-0.10140363
0 days 00:00:01.860000,-0.20525073,0.13805555,-0.062308256
0 days 00:00:01.870000,-0.16371189,0.15760323,-0.08307768
0 days 00:00:01.880000,-0.2883284,0.204029,-0.08674286
0 days 00:00:01.890000,-0.6035349,0.24678956,-0.073303826
0 days 00:00:01.900000,-1.028697,0.19425514,-0.12339478
0 days 00:00:01.910000,-1.0433578,0.09896017,-0.13194689
0 days 00:00:01.920000,-0.6389651,0.09040806,-0.057421334
0 days 00:00:01.930000,-0.41172317,0.13805555,-0.04520403
0 days 00:00:01.940000,-0.3921755,0.065973446,-0.12950343
0 days 00:00:01.950000,-0.3567453,0.105068825,-0.12095132
0 days 00:00:01.960000,-0.2883284,0.15271631,-0.09773844
0 days 00:00:01.970000,-0.17592919,0.15882497,-0.09407325
0 days 00:00:01.980000,-0.05375614,0.19547687,-0.065973446
0 days 00:00:01.990000,0.07452556,0.20158553,-0.05497787
0 days 00:00:02,-0.081855945,0.19914207,-0.028099801
0 days 00:00:02.010000,-0.42394048,0.18936823,-0.042760566
0 days 00:00:02.020000,-0.4202753,0.15393804,-0.111177474
0 days 00:00:02.030000,-0.15882497,0.22968534,-0.05131268
0 days 00:00:02.040000,-0.047647487,0.3042109,-0.014660766
0 days 00:00:02.050000,-0.2828306035,0.32253685499999996,0.0006108657499999965
0 days 00:00:02.060000,-0.51801372,0.34086280999999996,0.015882497499999995
0 days 00:00:02.070000,-0.20158553,0.3848451,0.17348573
0 days 00:00:02.080000,-0.4728097,0.29077184,0.039095376
0 days 00:00:02.090000,-0.4728097,0.29077184,0.039095376
0 days 00:00:02.100000,-0.32498032,0.312763,0.02076942
0 days 00:00:02.110000,-0.183565011,0.3329215575,0.025350908999999998
0 days 00:00:02.120000,-0.042149702000000004,0.353080115,0.029932398
0 days 00:00:02.130000,-0.3408628,0.37995818,0.06841691
0 days 00:00:02.140000,-0.32009338750000005,0.383623375,0.05375614275
0 days 00:00:02.150000,-0.299323975,0.38728857,0.0390953755
0 days 00:00:02.160000,-0.204028995,0.386677705,0.02260201425
0 days 00:00:02.170000,-0.10873401499999999,0.38606684,0.006108653
0 days 00:00:02.180000,-0.21624629,0.35796702,-0.02076942
0 days 00:00:02.190000,-0.28710666,0.33841935,-0.0036651916
0 days 00:00:02.200000,-0.31520647,0.3359759,-0.009773844
0 days 00:00:02.210000,-0.31642818,0.32986724,-0.05131268
0 days 00:00:02.220000,-0.31642818,0.31887165,-0.059864793
0 days 00:00:02.230000,-0.14538592,0.32620203,-0.029321533
0 days 00:00:02.240000,0.14660765,0.34330627,0.080634214
0 days 00:00:02.250000,0.25045475,0.27000242,0.04153884
