time,x,y,z
0 days 00:00:00,2.3465104172901725,4.1515455,-0.18674773
0 days 00:00:00.010000,2.2794724172901724,4.3119574,0.7517793
0 days 00:00:00.020000,2.396789417290174,3.7972038,0.6703765
0 days 00:00:00.030000,2.4566434172901737,3.8786068,0.533907
0 days 00:00:00.040000,2.4949504172901733,4.343082,0.41180268
0 days 00:00:00.050000,2.6577574172901723,4.4125137,-0.11492168
0 days 00:00:00.060000,2.6170554172901728,4.8267107,0.18674773
0 days 00:00:00.070000,2.7224004172901726,4.4244847,0.16998832
0 days 00:00:00.080000,2.727188417290174,4.7524905,-0.045489833
0 days 00:00:00.090000,2.4111544172901738,4.6112323,1.0534488
0 days 00:00:00.100000,2.2435604172901726,3.7948096,0.7661445
0 days 00:00:00.110000,2.4374904172901726,4.582502,0.60812724
0 days 00:00:00.120000,2.760707417290174,4.5202527,0.48362875
0 days 00:00:00.130000,2.684093417290173,4.829105,0.2657564
0 days 00:00:00.140000,2.466220417290174,2.669535,0.11731588
0 days 00:00:00.150000,2.7990144172901736,5.2840033,0.07182605
0 days 00:00:00.160000,3.0288574172901725,4.462792,0.16519992
0 days 00:00:00.170000,2.669727417290174,4.572925,0.7374141
0 days 00:00:00.180000,2.7463424172901725,5.142745,0.7589619
0 days 00:00:00.190000,2.899571417290174,4.5753193,0.30406362
0 days 00:00:00.200000,2.6793044172901723,4.2305546,0.009576807
0 days 00:00:00.210000,2.5380464172901736,4.3287168,-0.21547815
0 days 00:00:00.220000,2.6673344172901725,3.8786068,-0.47405192
0 days 00:00:00.230000,2.7583134172901733,3.8163576,-0.37349546
0 days 00:00:00.240000,2.6793044172901723,4.036624,-0.17238252
0 days 00:00:00.250000,2.430307417290173,4.1036615,0.17238252
0 days 00:00:00.260000,2.3321454172901728,3.833117,-0.39025488
0 days 00:00:00.270000,2.3129916672901736,4.16830515,-0.17597383
0 days 00:00:00.280000,2.2938379172901726,4.5034933,0.03830722
0 days 00:00:00.290000,1.9371014172901724,3.3614593,0.02873042
0 days 00:00:00.300000,1.9035834172901733,2.8395233,-1.0749966
0 days 00:00:00.310000,1.9251314172901726,3.2848446,-0.51475334
0 days 00:00:00.320000,1.542058417290173,3.739743,0.033518825
0 days 00:00:00.330000,1.3888294172901734,3.5529952,-0.37828386
0 days 00:00:00.340000,1.4798094172901735,2.942474,-0.1604115
0 days 00:00:00.350000,1.2308124172901724,3.4093432,0.035913024
0 days 00:00:00.360000,0.687328417290173,2.966416,0.2657564
